,location,size,total_sqft,bath,price,bhk
7121,Vidyaranyapura,2 BHK,1100.0,2.0,54.0,2
7122,Vidyaranyapura,3 BHK,1200.0,2.0,65.0,3
7123,Vidyaranyapura,2 BHK,1200.0,2.0,52.0,2
7124,Vidyaranyapura,2 BHK,1050.0,2.0,50.0,2
7125,Vidyaranyapura,2 BHK,1188.0,2.0,50.0,2
7126,Vidyaranyapura,3 BHK,1100.0,2.0,75.0,3
7127,Vidyaranyapura,3 BHK,1100.0,2.0,72.0,3
7128,Vidyaranyapura,4 BHK,2400.0,5.0,135.0,4
7129,Vidyaranyapura,2 BHK,1100.0,2.0,41.0,2
7130,Vidyaranyapura,2 BHK,1200.0,2.0,60.5,2
7131,Vidyaranyapura,2 BHK,1200.0,2.0,42.0,2
7132,Vijayanagar,3 BHK,1704.0,3.0,110.0,3
7133,Vijayanagar,3 BHK,1933.0,3.0,129.0,3
7135,Vijayanagar,3 BHK,1450.0,3.0,100.0,3
7136,Vijayanagar,3 BHK,1580.0,2.0,134.0,3
7137,Vijayanagar,3 BHK,1826.0,3.0,121.0,3
7138,Vijayanagar,3 BHK,1739.0,3.0,116.0,3
7139,Vijayanagar,3 BHK,1490.0,3.0,100.0,3
7140,Vijayanagar,2 BHK,1180.0,2.0,65.0,2
7141,Vijayanagar,1 BHK,606.0,1.0,34.78,1
7142,Vijayanagar,2 BHK,1352.0,2.0,68.0,2
7143,Vijayanagar,3 BHK,1527.0,3.0,115.0,3
7144,Vijayanagar,2 BHK,989.0,2.0,60.0,2
7145,Vijayanagar,3 BHK,1520.0,2.0,103.0,3
7146,Vijayanagar,3 BHK,1749.0,3.0,117.0,3
7147,Vijayanagar,2 BHK,1046.0,2.0,75.0,2
7148,Vijayanagar,1 BHK,606.0,1.0,40.0,1
7149,Vijayanagar,2 BHK,1200.0,2.0,62.0,2
7152,Vijayanagar,3 BHK,1760.0,3.0,140.0,3
7153,Vijayanagar,3 BHK,2047.0,3.0,136.0,3
7154,Vijayanagar,3 BHK,1200.0,2.0,75.0,3
7155,Vijayanagar,2 BHK,1178.0,2.0,82.0,2
7156,Vijayanagar,2 BHK,864.0,2.0,45.0,2
7157,Vijayanagar,4 Bedroom,2100.0,6.0,252.0,4
7158,Vijayanagar,2 BHK,920.0,2.0,60.0,2
7159,Vijayanagar,2 BHK,1019.0,2.0,58.0,2
7160,Vijayanagar,5 Bedroom,2400.0,6.0,125.0,5
7161,Vijayanagar,2 BHK,1180.0,2.0,86.0,2
7162,Vijayanagar,2 BHK,1046.0,2.0,49.06,2
7163,Vijayanagar,1 Bedroom,2400.0,2.0,230.0,1
7164,Vijayanagar,1 BHK,492.0,1.0,40.0,1
7166,Vishveshwarya Layout,1 Bedroom,750.0,1.0,30.0,1
7167,Vishveshwarya Layout,4 BHK,2000.0,4.0,75.0,4
7168,Vishveshwarya Layout,6 BHK,2100.0,6.0,92.0,6
7169,Vishveshwarya Layout,4 Bedroom,2000.0,3.0,90.0,4
7170,Vishwapriya Layout,2 BHK,820.0,2.0,30.0,2
7171,Vishwapriya Layout,2 BHK,770.0,2.0,30.0,2
7172,Vishwapriya Layout,2 BHK,910.0,2.0,36.0,2
7173,Vishwapriya Layout,2 BHK,890.0,2.0,37.0,2
7174,Vittasandra,2 BHK,1404.0,2.0,71.0,2
7175,Vittasandra,2 BHK,1246.0,2.0,67.0,2
7176,Vittasandra,2 BHK,1404.0,2.0,69.3,2
7177,Vittasandra,2 BHK,1246.0,2.0,67.3,2
7178,Vittasandra,2 BHK,1246.0,2.0,64.5,2
7179,Vittasandra,2 BHK,1246.0,2.0,64.5,2
7180,Vittasandra,2 BHK,1246.0,2.0,68.0,2
7182,Vittasandra,2 BHK,1238.0,2.0,67.0,2
7183,Vittasandra,2 BHK,1404.0,2.0,75.0,2
7184,Vittasandra,2 BHK,1246.0,2.0,65.0,2
7185,Vittasandra,2 BHK,1238.0,2.0,67.0,2
7186,Vittasandra,2 BHK,1246.0,2.0,67.4,2
7187,Vittasandra,2 BHK,1259.0,2.0,67.4,2
7188,Vittasandra,2 BHK,1404.0,2.0,68.8,2
7189,Vittasandra,2 BHK,1246.0,2.0,62.3,2
7190,Vittasandra,2 BHK,1246.0,2.0,63.0,2
7191,Vittasandra,2 BHK,1246.0,2.0,67.4,2
7192,Vittasandra,2 BHK,1246.0,2.0,65.4,2
7194,Vittasandra,2 BHK,1238.0,2.0,67.32,2
7195,Vittasandra,2 BHK,1246.0,2.0,67.4,2
7197,Vittasandra,2 BHK,1246.0,2.0,67.3,2
7198,Vittasandra,2 BHK,1404.0,2.0,70.0,2
7199,Vittasandra,2 BHK,1259.0,2.0,67.48,2
7200,Vittasandra,2 BHK,1404.0,2.0,75.0,2
7202,Vittasandra,2 BHK,1246.0,2.0,67.0,2
7205,Vittasandra,2 BHK,1404.0,2.0,72.0,2
7206,Vittasandra,2 BHK,1246.0,2.0,67.5,2
7207,Vittasandra,2 BHK,1246.0,2.0,67.5,2
7208,Vittasandra,2 BHK,1404.0,2.0,70.0,2
7209,Vittasandra,2 BHK,1246.0,2.0,65.0,2
7210,Vittasandra,2 BHK,1246.0,2.0,67.4,2
7214,Whitefield,3 BHK,1610.0,3.0,81.0,3
7215,Whitefield,2 BHK,1459.0,2.0,94.82,2
7220,Whitefield,2 BHK,1280.0,2.0,75.0,2
7222,Whitefield,3 BHK,1910.0,3.0,161.0,3
7223,Whitefield,4 BHK,3252.0,4.0,230.0,4
7224,Whitefield,4 Bedroom,11890.0,4.0,700.0,4
7227,Whitefield,2 BHK,1150.0,2.0,70.0,2
7228,Whitefield,3 BHK,1768.0,3.0,101.0,3
7230,Whitefield,4 Bedroom,4144.0,4.0,315.0,4
7231,Whitefield,4 BHK,4104.0,4.0,360.0,4
7232,Whitefield,3 BHK,1790.0,3.0,100.0,3
7233,Whitefield,3 BHK,1720.0,3.0,100.0,3
7235,Whitefield,3 BHK,1640.0,4.0,91.0,3
7238,Whitefield,3 BHK,2280.0,4.0,126.0,3
7242,Whitefield,3 BHK,1897.0,3.0,130.0,3
7243,Whitefield,3 BHK,2225.0,2.0,125.0,3
7244,Whitefield,4 Bedroom,4348.5,2.0,304.0,4
7247,Whitefield,4 BHK,2268.0,3.0,163.0,4
7250,Whitefield,4 Bedroom,2400.0,4.0,200.0,4
7252,Whitefield,2 BHK,1360.0,2.0,95.0,2
7254,Whitefield,3 BHK,1697.0,3.0,94.79,3
7255,Whitefield,4 Bedroom,5000.0,4.0,400.0,4
7256,Whitefield,4 Bedroom,3000.0,5.0,250.0,4
7257,Whitefield,3 BHK,1700.0,3.0,115.0,3
7260,Whitefield,3 Bedroom,2842.0,3.0,162.0,3
7264,Whitefield,3 Bedroom,1500.0,3.0,130.0,3
7265,Whitefield,2 BHK,1280.0,2.0,75.0,2
7267,Whitefield,3 BHK,1405.0,2.0,78.0,3
7268,Whitefield,3 BHK,2225.0,3.0,115.0,3
7269,Whitefield,2 BHK,1272.0,2.0,95.05,2
7272,Whitefield,2 BHK,1192.0,2.0,71.0,2
7276,Whitefield,3 BHK,1626.0,3.0,89.0,3
7277,Whitefield,3 BHK,1585.0,3.0,88.0,3
7278,Whitefield,1 BHK,665.0,2.0,28.585,1
7280,Whitefield,2 BHK,1280.0,2.0,85.0,2
7281,Whitefield,3 Bedroom,1200.0,3.0,68.5,3
7282,Whitefield,4 Bedroom,4000.0,4.0,330.0,4
7283,Whitefield,3 BHK,1697.0,3.0,108.0,3
7285,Whitefield,4 BHK,3606.0,4.0,312.0,4
7286,Whitefield,2 BHK,1485.0,2.0,90.0,2
7287,Whitefield,1 BHK,950.0,1.0,50.0,1
7288,Whitefield,4 BHK,3584.0,4.0,199.0,4
7289,Whitefield,1 BHK,825.0,1.0,45.0,1
7292,Whitefield,3 BHK,1635.0,2.0,85.0,3
7293,Whitefield,2 BHK,1216.0,2.0,79.0,2
7299,Whitefield,2 BHK,920.0,2.0,63.0,2
7301,Whitefield,2 BHK,1170.0,2.0,71.0,2
7302,Whitefield,2 BHK,1118.0,2.0,75.0,2
7303,Whitefield,3 BHK,1800.0,3.0,110.0,3
7304,Whitefield,3 BHK,1562.0,3.0,103.0,3
7307,Whitefield,3 BHK,2321.0,4.0,128.0,3
7308,Whitefield,2 BHK,1320.0,2.0,95.0,2
7311,Whitefield,3 Bedroom,3010.0,3.0,200.0,3
7312,Whitefield,2 BHK,1346.0,2.0,96.17,2
7313,Whitefield,3 BHK,3850.0,5.0,316.0,3
7317,Whitefield,4 BHK,2500.0,4.0,155.0,4
7318,Whitefield,1 BHK,905.0,1.0,55.0,1
7320,Whitefield,4 BHK,2268.0,3.0,146.0,4
7323,Whitefield,1 BHK,630.5,1.0,32.79,1
7324,Whitefield,4 BHK,3537.0,5.0,210.0,4
7326,Whitefield,3 BHK,1697.0,3.0,115.0,3
7330,Whitefield,5 Bedroom,3250.0,5.0,290.0,5
7334,Whitefield,2 BHK,1269.0,2.0,75.0,2
7335,Whitefield,5 Bedroom,3227.0,5.0,250.0,5
7336,Whitefield,3 BHK,1545.0,3.0,79.0,3
7339,Whitefield,4 BHK,3262.0,4.0,260.0,4
7341,Whitefield,2 BHK,1132.0,2.0,79.28,2
7344,Whitefield,4 BHK,2830.0,5.0,160.0,4
7346,Whitefield,2 BHK,1195.0,2.0,70.0,2
7347,Whitefield,3 BHK,3480.0,4.0,284.0,3
7350,Whitefield,1 BHK,709.0,1.0,34.385,1
7352,Whitefield,2 BHK,1320.0,2.0,79.5,2
7353,Whitefield,2 BHK,750.0,2.0,52.7,2
7354,Whitefield,3 Bedroom,1200.0,3.0,61.96,3
7359,Whitefield,3 BHK,2094.0,2.0,113.19,3
7361,Whitefield,4 Bedroom,3445.0,5.0,270.0,4
7362,Whitefield,3 BHK,1700.0,3.0,140.0,3
7363,Whitefield,4 Bedroom,4827.0,4.0,400.0,4
7364,Whitefield,2 BHK,1405.0,2.0,84.5,2
7366,Whitefield,4 BHK,3252.0,4.0,280.0,4
7368,Whitefield,2 BHK,1150.0,2.0,90.0,2
7369,Whitefield,4 BHK,2400.0,4.0,147.0,4
7371,Whitefield,1 BHK,624.0,1.0,35.0,1
7374,Whitefield,3 BHK,1700.0,3.0,95.0,3
7375,Whitefield,4 Bedroom,4960.0,4.0,400.0,4
7376,Whitefield,4 BHK,2928.0,4.0,198.0,4
7378,Whitefield,3 BHK,2700.0,5.0,175.0,3
7379,Whitefield,2 BHK,1216.0,2.0,84.0,2
7380,Whitefield,4 BHK,2882.0,5.0,204.0,4
7381,Whitefield,3 BHK,1840.0,3.0,140.0,3
7382,Whitefield,3 BHK,1778.0,3.0,122.0,3
7384,Whitefield,1 BHK,650.0,1.0,25.0,1
7385,Whitefield,4 BHK,2155.0,3.0,125.0,4
7386,Whitefield,1 RK,905.0,1.0,52.0,1
7391,Whitefield,2 BHK,1216.0,2.0,75.0,2
7393,Whitefield,2 BHK,1255.0,2.0,77.0,2
7394,Whitefield,2 BHK,1216.0,2.0,73.0,2
7395,Whitefield,1 BHK,709.0,1.0,34.735,1
7399,Whitefield,3 BHK,1745.0,3.0,100.0,3
7400,Whitefield,4 BHK,3200.0,4.0,224.0,4
7402,Whitefield,1 BHK,825.0,1.0,44.9,1
7406,Whitefield,3 BHK,1870.0,3.0,138.0,3
7409,Whitefield,3 BHK,1862.0,3.0,125.0,3
7410,Whitefield,3 BHK,1655.0,3.0,113.0,3
7411,Whitefield,1 BHK,530.0,1.0,29.44,1
7413,Whitefield,1 BHK,905.0,1.0,50.0,1
7414,Whitefield,3 BHK,1600.0,3.0,82.0,3
7415,Whitefield,4 Bedroom,1230.0,4.0,80.0,4
7417,Whitefield,1 BHK,630.5,1.0,32.15,1
7418,Whitefield,1 BHK,905.0,1.0,52.0,1
7422,Whitefield,2 BHK,1216.0,2.0,83.0,2
7427,Whitefield,4 BHK,4075.0,5.0,226.0,4
7428,Whitefield,2 BHK,1216.0,2.0,75.0,2
7436,Whitefield,4 BHK,2856.0,5.0,158.5,4
7439,Whitefield,1 BHK,750.0,1.0,51.0,1
7442,Whitefield,2 BHK,1173.0,2.0,77.0,2
7443,Whitefield,3 Bedroom,1200.0,3.0,68.4,3
7447,Whitefield,4 Bedroom,3425.0,5.0,250.0,4
7452,Whitefield,3 BHK,2173.0,3.0,128.0,3
7454,Whitefield,1 BHK,905.0,1.0,62.0,1
7455,Whitefield,3 BHK,1870.0,3.0,138.0,3
7456,Whitefield,2 BHK,1320.0,2.0,99.26,2
7457,Whitefield,3 BHK,2901.0,4.0,190.0,3
7458,Whitefield,2 BHK,1485.0,2.0,96.51,2
7459,Whitefield,3 BHK,1755.0,3.0,101.0,3
7461,Whitefield,3 BHK,2225.0,3.0,149.0,3
7462,Whitefield,2 BHK,1250.0,2.0,82.0,2
7464,Whitefield,1 BHK,605.0,1.0,40.0,1
7467,Whitefield,3 BHK,2210.0,3.0,156.0,3
7468,Whitefield,2 BHK,1173.0,2.0,78.2,2
7469,Whitefield,3 BHK,1740.0,4.0,130.0,3
7470,Whitefield,2 BHK,1216.0,2.0,75.0,2
7472,Whitefield,3 BHK,1655.0,3.0,120.0,3
7473,Whitefield,4 BHK,4003.0,6.0,300.0,4
7475,Whitefield,2 BHK,1180.0,2.0,70.0,2
7477,Whitefield,3 BHK,2023.0,4.0,130.0,3
7478,Whitefield,3 BHK,2134.0,4.0,118.0,3
7481,Whitefield,1 BHK,905.0,1.0,60.0,1
7487,Whitefield,3 BHK,1452.0,3.0,90.0,3
7488,Whitefield,4 Bedroom,2850.0,5.0,240.0,4
7491,Whitefield,4 BHK,2830.0,5.0,190.0,4
7492,Whitefield,2 BHK,1295.0,2.0,78.5,2
7493,Whitefield,1 BHK,840.0,1.0,57.6,1
7494,Whitefield,1 BHK,640.0,1.0,19.83,1
7495,Whitefield,3 BHK,1991.0,3.0,104.0,3
7499,Whitefield,3 BHK,1655.0,3.0,97.0,3
7500,Whitefield,3 BHK,1850.0,3.0,150.0,3
7501,Whitefield,3 Bedroom,1200.0,3.0,67.77,3
7502,Whitefield,2 BHK,1290.0,2.0,90.0,2
7505,Whitefield,2 BHK,1216.0,2.0,75.0,2
7506,Whitefield,2 BHK,1356.0,2.0,94.84,2
7507,Whitefield,2 BHK,1338.0,2.0,103.0,2
7510,Whitefield,3 Bedroom,3450.0,4.0,208.0,3
7514,Whitefield,2 BHK,1267.0,2.0,90.33,2
7515,Whitefield,4 Bedroom,2400.0,4.0,143.0,4
7516,Whitefield,3 BHK,1836.0,3.0,125.0,3
7518,Whitefield,3 BHK,3596.0,3.0,200.0,3
7519,Whitefield,3 BHK,1275.0,2.0,65.0,3
7522,Whitefield,2 BHK,1216.0,2.0,82.0,2
7523,Whitefield,2 BHK,1495.0,3.0,88.0,2
7524,Whitefield,3 BHK,1564.0,3.0,103.0,3
7525,Whitefield,3 BHK,1585.0,3.0,84.0,3
7528,Whitefield,3 BHK,1558.0,3.0,90.0,3
7529,Whitefield,2 BHK,1216.0,2.0,75.0,2
7531,Whitefield,3 BHK,1704.0,3.0,120.0,3
7533,Whitefield,2 BHK,1256.0,2.0,73.0,2
7536,Whitefield,2 BHK,1300.0,2.0,78.0,2
7537,Whitefield,3 BHK,1570.0,3.0,88.0,3
7538,Whitefield,2 BHK,1216.0,2.0,84.03,2
7540,Whitefield,2 BHK,1216.0,2.0,72.5,2
7542,Whitefield,3 BHK,2025.0,4.0,115.0,3
7543,Whitefield,3 BHK,1346.0,2.0,100.0,3
7547,Whitefield,4 Bedroom,2990.0,3.0,198.0,4
7550,Whitefield,3 BHK,1720.0,3.0,98.97,3
7551,Whitefield,3 BHK,1600.0,3.0,95.0,3
7552,Whitefield,3 BHK,1655.0,3.0,108.0,3
7553,Whitefield,3 BHK,1740.0,3.0,95.0,3
7555,Whitefield,2 BHK,1350.0,2.0,88.0,2
7557,Whitefield,2 BHK,1216.0,2.0,80.0,2
7558,Whitefield,4 Bedroom,2900.0,4.0,225.0,4
7559,Whitefield,2 BHK,1340.0,2.0,101.0,2
7561,Whitefield,3 Bedroom,1500.0,3.0,78.57,3
7562,Whitefield,3 BHK,1626.0,3.0,85.0,3
7564,Whitefield,2 BHK,1100.0,2.0,65.0,2
7566,Whitefield,3 BHK,1270.0,2.0,65.0,3
7567,Whitefield,3 Bedroom,3117.0,3.0,261.0,3
7568,Whitefield,2 BHK,1216.0,2.0,73.0,2
7570,Whitefield,3 Bedroom,3150.0,3.0,290.0,3
7572,Whitefield,4 BHK,2956.0,5.0,234.0,4
7576,Whitefield,3 BHK,2247.0,3.0,145.0,3
7577,Whitefield,4 Bedroom,3940.0,5.0,265.0,4
7579,Whitefield,2 BHK,1160.0,2.0,67.0,2
7581,Whitefield,2 BHK,1180.0,2.0,77.0,2
7582,Whitefield,3 BHK,2140.0,3.0,139.0,3
7583,Whitefield,2 BHK,1314.0,2.0,84.0,2
7590,Whitefield,3 BHK,1431.0,3.0,85.0,3
7591,Whitefield,1 BHK,524.0,1.0,29.0,1
7592,Whitefield,4 BHK,2830.0,4.0,161.0,4
7593,Whitefield,4 BHK,2135.0,3.0,149.0,4
7595,Whitefield,4 BHK,3075.0,2.0,188.0,4
7596,Whitefield,3 BHK,1760.0,3.0,160.0,3
7597,Whitefield,3 BHK,1655.0,3.0,110.0,3
7598,Whitefield,1 BHK,840.0,1.0,57.0,1
7599,Whitefield,3 BHK,1725.0,3.0,106.0,3
7602,Whitefield,1 BHK,516.0,1.0,39.0,1
7604,Whitefield,4 Bedroom,6000.0,4.0,410.0,4
7605,Whitefield,3 BHK,1639.0,3.0,107.0,3
7606,Whitefield,3 BHK,1820.0,3.0,113.0,3
7608,Whitefield,4 Bedroom,3565.0,4.0,218.0,4
7609,Whitefield,4 BHK,3410.0,5.0,253.0,4
7612,Whitefield,4 Bedroom,4500.0,4.0,330.0,4
7613,Whitefield,2 BHK,1250.0,2.0,85.0,2
7615,Whitefield,2 BHK,1277.0,2.0,77.0,2
7616,Whitefield,3 BHK,1820.0,3.0,140.0,3
7617,Whitefield,4 Bedroom,3453.0,4.0,247.0,4
7623,Whitefield,3 BHK,2280.0,4.0,125.0,3
7624,Whitefield,4 BHK,2882.0,5.0,200.0,4
7626,Whitefield,3 BHK,1639.5,3.0,92.63,3
7629,Whitefield,2 BHK,1190.0,2.0,70.0,2
7631,Whitefield,2 BHK,1270.0,2.0,94.0,2
7632,Whitefield,2 BHK,1220.0,2.0,89.0,2
7635,Whitefield,3 BHK,3758.0,3.0,300.0,3
7640,Whitefield,2 BHK,1216.0,2.0,72.0,2
7642,Whitefield,4 Bedroom,5400.0,5.0,475.0,4
7643,Whitefield,3 BHK,1396.0,3.0,74.0,3
7652,Whitefield,3 BHK,1615.0,3.0,96.9,3
7658,Whitefield,2 BHK,1200.0,2.0,70.0,2
7661,Whitefield,2 BHK,1216.0,2.0,75.0,2
7663,Whitefield,3 BHK,2321.0,4.0,157.0,3
7664,Whitefield,2 BHK,1224.0,2.0,75.0,2
7665,Whitefield,3 BHK,1655.0,3.0,113.0,3
7667,Whitefield,5 Bedroom,4144.0,5.0,331.0,5
7670,Whitefield,3 Bedroom,1200.0,3.0,67.75,3
7671,Whitefield,4 BHK,2444.0,4.0,145.0,4
7672,Whitefield,2 BHK,1270.0,2.0,110.0,2
7673,Whitefield,3 BHK,1660.0,3.0,110.0,3
7674,Whitefield,2 BHK,1270.0,2.0,105.0,2
7676,Whitefield,2 BHK,1173.0,2.0,78.2,2
7677,Whitefield,2 BHK,1362.0,2.0,85.0,2
7679,Whitefield,3 BHK,1457.0,2.0,105.0,3
7680,Whitefield,3 BHK,1720.0,3.0,128.0,3
7684,Whitefield,3 BHK,1564.0,3.0,103.0,3
7688,Whitefield,3 BHK,1639.0,3.0,107.0,3
7689,Whitefield,3 BHK,1760.0,3.0,139.0,3
7690,Whitefield,1 BHK,613.0,1.0,48.0,1
7691,Whitefield,3 BHK,1730.0,3.0,125.0,3
7693,Whitefield,1 BHK,877.0,1.0,59.0,1
7697,Yelachenahalli,3 BHK,1464.0,2.0,105.0,3
7698,Yelachenahalli,2 BHK,2400.0,1.0,150.0,2
7699,Yelachenahalli,3 BHK,1700.0,3.0,130.0,3
7700,Yelachenahalli,2 BHK,1080.0,2.0,55.0,2
7701,Yelachenahalli,2 BHK,1400.0,2.0,78.0,2
7702,Yelachenahalli,3 BHK,1330.0,3.0,73.5,3
7703,Yelachenahalli,2 BHK,800.0,1.0,30.0,2
7704,Yelachenahalli,2 BHK,1100.0,2.0,60.0,2
7705,Yelachenahalli,3 BHK,1365.0,2.0,72.0,3
7706,Yelachenahalli,2 BHK,1103.0,2.0,55.0,2
7707,Yelachenahalli,2 BHK,1000.0,2.0,50.0,2
7709,Yelahanka,2 BHK,1326.0,2.0,78.0,2
7716,Yelahanka,3 BHK,1705.0,3.0,95.0,3
7717,Yelahanka,2 BHK,1234.0,2.0,80.0,2
7718,Yelahanka,2 BHK,1315.0,2.0,85.0,2
7719,Yelahanka,2 BHK,1170.0,2.0,62.5,2
7721,Yelahanka,1 BHK,697.0,1.0,45.0,1
7724,Yelahanka,3 BHK,2195.0,4.0,127.0,3
7726,Yelahanka,3 BHK,1614.0,3.0,95.0,3
7728,Yelahanka,1 BHK,628.0,1.0,24.0,1
7731,Yelahanka,1 BHK,654.0,1.0,38.4,1
7739,Yelahanka,3 BHK,1825.0,3.0,105.0,3
7740,Yelahanka,3 BHK,1603.0,3.0,96.0,3
7741,Yelahanka,2 BHK,1304.0,2.0,79.0,2
7747,Yelahanka,3 BHK,1517.0,3.0,76.3,3
7751,Yelahanka,2 BHK,1327.0,2.0,85.0,2
7754,Yelahanka,3 BHK,1566.0,3.0,97.0,3
7756,Yelahanka,2 BHK,1270.0,2.0,78.0,2
7757,Yelahanka,3 BHK,1400.0,2.0,80.54,3
7759,Yelahanka,2 BHK,1322.0,2.0,86.0,2
7760,Yelahanka,2 BHK,1100.0,2.0,70.0,2
7761,Yelahanka,2 Bedroom,1200.0,2.0,70.0,2
7763,Yelahanka,5 Bedroom,4000.0,5.0,220.0,5
7764,Yelahanka,4 Bedroom,2675.0,4.0,140.0,4
7766,Yelahanka,1 BHK,654.0,1.0,37.0,1
7767,Yelahanka,3 BHK,1465.0,3.0,80.01,3
7771,Yelahanka,3 BHK,1692.0,3.0,83.0,3
7776,Yelahanka,3 BHK,2145.0,3.0,125.0,3
7778,Yelahanka,2 BHK,1322.0,2.0,75.0,2
7781,Yelahanka,1 BHK,602.0,1.0,26.0,1
7782,Yelahanka,2 BHK,1100.0,2.0,60.0,2
7783,Yelahanka,3 BHK,1614.0,2.0,100.0,3
7784,Yelahanka,3 BHK,1890.0,3.0,108.0,3
7785,Yelahanka,3 BHK,1556.0,3.0,86.0,3
7786,Yelahanka,3 BHK,1610.0,4.0,85.0,3
7792,Yelahanka,3 BHK,1859.0,3.0,108.0,3
7794,Yelahanka,2 BHK,1322.0,2.0,80.0,2
7797,Yelahanka,4 BHK,2600.0,4.0,175.0,4
7798,Yelahanka,2 BHK,1305.0,2.0,78.0,2
7800,Yelahanka,3 BHK,1711.0,3.0,85.61,3
7801,Yelahanka,2 BHK,1315.0,2.0,75.0,2
7802,Yelahanka,6 Bedroom,3600.0,6.0,200.0,6
7804,Yelahanka,3 BHK,1614.0,3.0,95.0,3
7805,Yelahanka,3 BHK,1650.0,3.0,105.0,3
7810,Yelahanka,4 Bedroom,3990.0,4.0,260.0,4
7811,Yelahanka,3 BHK,1620.0,3.0,90.0,3
7812,Yelahanka,1 BHK,654.0,1.0,36.25,1
7813,Yelahanka,3 BHK,1614.0,3.0,93.0,3
7814,Yelahanka,1 BHK,694.0,1.0,30.84,1
7815,Yelahanka,2 BHK,1115.0,2.0,60.0,2
7816,Yelahanka,3 BHK,2317.0,4.0,140.0,3
7817,Yelahanka,3 BHK,1653.0,3.0,93.0,3
7818,Yelahanka,1 BHK,654.0,1.0,38.0,1
7820,Yelahanka,2 BHK,1445.0,2.0,82.0,2
7822,Yelahanka,1 BHK,602.0,1.0,38.0,1
7823,Yelahanka,1 BHK,697.0,1.0,35.0,1
7825,Yelahanka,1 BHK,682.0,1.0,36.23,1
7827,Yelahanka,3 BHK,1560.0,2.0,98.0,3
7828,Yelahanka,3 BHK,1780.0,3.0,107.0,3
7829,Yelahanka,3 BHK,1342.0,2.0,75.0,3
7830,Yelahanka,3 BHK,1823.0,3.0,103.0,3
7831,Yelahanka,3 BHK,1792.0,3.0,104.0,3
7832,Yelahanka,2 BHK,1304.0,2.0,69.97,2
7835,Yelahanka,2 BHK,1300.0,2.0,69.23,2
7836,Yelahanka,3 BHK,1705.0,3.0,91.0,3
7838,Yelahanka,3 BHK,1835.0,3.0,108.0,3
7839,Yelahanka,3 BHK,1847.0,3.0,92.0,3
7841,Yelahanka,3 BHK,1890.0,3.0,109.0,3
7842,Yelahanka,1 BHK,700.0,1.0,38.0,1
7843,Yelahanka,3 BHK,1491.0,3.0,85.0,3
7844,Yelahanka,4 Bedroom,2088.0,5.0,110.0,4
7847,Yelahanka,4 BHK,3019.0,6.0,190.0,4
7849,Yelahanka,3 BHK,1600.0,3.0,100.0,3
7853,Yelahanka,3 BHK,1705.0,3.0,85.0,3
7854,Yelahanka,3 BHK,1350.0,2.0,85.0,3
7855,Yelahanka,3 BHK,1633.0,3.0,110.0,3
7856,Yelahanka,1 BHK,827.5,1.0,42.535,1
7858,Yelahanka,3 BHK,1355.0,2.0,75.0,3
7861,Yelahanka,2 BHK,1104.0,2.0,58.0,2
7863,Yelahanka,2 BHK,1175.0,2.0,67.77,2
7864,Yelahanka,2 BHK,1322.0,2.0,77.9,2
7865,Yelahanka,1 BHK,602.0,1.0,33.0,1
7866,Yelahanka,2 BHK,1315.0,2.0,77.0,2
7869,Yelahanka,1 BHK,567.0,1.0,25.0,1
7871,Yelahanka,1 BHK,602.0,2.0,30.0,1
7873,Yelahanka,2 BHK,1234.0,2.0,80.0,2
7876,Yelahanka,2 BHK,1267.0,3.0,78.0,2
7877,Yelahanka,2 BHK,1360.0,2.0,78.19,2
7879,Yelahanka New Town,1 BHK,650.0,1.0,33.0,1
7880,Yelahanka New Town,1 BHK,500.0,1.0,20.0,1
7881,Yelahanka New Town,1 BHK,440.0,1.0,16.5,1
7882,Yelahanka New Town,3 BHK,1610.0,3.0,92.0,3
7883,Yelahanka New Town,3 BHK,1700.0,3.0,90.0,3
7884,Yelahanka New Town,1 BHK,650.0,1.0,20.0,1
7885,Yelahanka New Town,1 BHK,350.0,1.0,13.5,1
7887,Yelahanka New Town,2 BHK,1385.0,2.0,65.0,2
7888,Yelahanka New Town,1 BHK,500.0,2.0,24.0,1
7889,Yelahanka New Town,1 BHK,650.0,1.0,17.0,1
7890,Yelahanka New Town,1 BHK,450.0,1.0,16.0,1
7892,Yelahanka New Town,2 BHK,960.0,2.0,50.0,2
7894,Yelahanka New Town,3 BHK,1209.0,2.0,65.0,3
7895,Yelahanka New Town,3 BHK,1400.0,2.0,80.0,3
7896,Yelahanka New Town,1 BHK,450.0,1.0,15.0,1
7897,Yelahanka New Town,1 BHK,500.0,1.0,18.0,1
7898,Yelahanka New Town,3 BHK,1420.0,2.0,75.0,3
7900,Yelahanka New Town,2 Bedroom,2200.0,2.0,180.0,2
7901,Yelahanka New Town,1 BHK,488.0,1.0,20.0,1
7902,Yelahanka New Town,2 BHK,1100.0,2.0,58.0,2
7905,Yelahanka New Town,2 BHK,1000.0,2.0,44.0,2
7906,Yelahanka New Town,1 BHK,650.0,1.0,18.0,1
7908,Yelahanka New Town,3 Bedroom,1740.0,3.0,150.0,3
7909,Yelahanka New Town,2 BHK,1290.0,2.0,70.0,2
7911,Yelenahalli,2 BHK,1240.0,2.0,47.12,2
7912,Yelenahalli,2 BHK,1200.0,2.0,46.17,2
